PROVIDER_ID|PROV_ADD_ID|ADDRESS_TYPE_CD|ADDRESS_LINE_1|ADDRESS_LINE_2|CITY|STATE_CD|ZIP|PHONE|PHONE_EXT|FAX|COUNTY|EFFECTIVE_DT|TERM_DT|COUNTRY_CD
BKC10000045^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505260||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10022026^BKC0NA|001^20110701_000000.|Physical|5400 N Oak Trfy|Ste 200|Kansas City|MO|64118|8164530900||8164536271|Clay|2011-07-01|9999-12-31|USA
BKC10022026^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505260||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10031065^BKC0NA|001^20150821_000000.|Physical|1236 N Jesse James Rd||Excelsior Springs|MO|64024|8166378900||8166374011|Clay|2015-08-21|9999-12-31|
BKC10031065^BKC0NA|006^20150821_000000.|Physical|1645 Kearney Rd||Excelsior Springs|MO|64024|6606372050||6606372045|Clay|2015-08-21|9999-12-31|
BKC10031065^BKC0NA|RMT^20000101_000000.|Mailing|1700 Rainbow Blvd||Excelsior Springs|MO|64024|||8166302471|Clay|2000-01-01|9999-12-31|USA
BKC10106071^BKC0NA|001^20160301_000000.|Physical|4801 S Cliff Ave|Ste 300|Independence|MO|64055|8162515200||8162515299|Jackson|2016-03-01|9999-12-31|USA
BKC10106071^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10125037^BKC0NA|001^20020312_000000.|Physical|8550 Marshall Dr|Ste 200|Lenexa|KS|66214|9134952000||9134953715|Johnson|2002-03-12|9999-12-31|USA
BKC10125037^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 413147||Kansas City|MO|64141|||9134952201|Jackson|2000-01-01|9999-12-31|USA
BKC10141029^BKC0NA|001^20120702_000000.|Physical|17067 S Outer Rd|Ste 100|Belton|MO|64012|8163314000||8163313626|Cass|2012-07-02|9999-12-31|USA
BKC10141029^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403446||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC10204081^BKC0NA|001^19970101_000000.|Physical|12121 Blue Ridge Ext|Ste M|Grandview|MO|64030|8167610884||8167611790|Jackson|1997-01-01|9999-12-31|USA
BKC10204081^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10209071^BKC0NA|101^20130101_000000.|Physical|11725 W 112th St||Overland Park|KS|66210|9134695579||9134690824|Johnson|2013-01-01|9999-12-31|
BKC10209071^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC10209081^BKC0NA|013^20150701_000000.|Physical|12210 W 87th St||Lenexa|KS|66215|9134386700||9133381311|Johnson|2015-07-01|9999-12-31|USA
BKC10209081^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC10209091^BKC0NA|014^20150701_000000.|Physical|10600 Mastin St||Overland Park|KS|66212|9134696447||9133381311|Johnson|2015-07-01|9999-12-31|USA
BKC10209091^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC10278054^BKC0NA|001^20080101_000000.|Physical|2700 Clay Edwards Dr|Ste 400|N Kansas City|MO|64116|8164214240||8164215015|Clay|2008-01-01|9999-12-31|USA
BKC10278054^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505260||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10319045^BKC0NA|002^20130101_000000.|Physical|11725 W 112th St||Overland Park|KS|66210|9134695579||9134690824|Johnson|2013-01-01|9999-12-31|USA
BKC10319045^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC10319055^BKC0NA|003^20150701_000000.|Physical|10600 Mastin St||Overland Park|KS|66212|9134696447||9133381311|Johnson|2015-07-01|9999-12-31|USA
BKC10319055^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC10343038^BKC0NA|001^20080101_000000.|Physical|4321 Washington St|Ste 3000|Kansas City|MO|64111|8169323100||8169326871|Jackson|2008-01-01|9999-12-31|USA
BKC10343038^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10448055^BKC0NA|002^20080101_000000.|Physical|6511 Johnson Dr||Mission|KS|66202|9139459680||9139459681|Johnson|2008-01-01|9999-12-31|USA
BKC10448055^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC10452103^BKC0NA|001^20080401_000000.|Physical|373 W 101st Ter||Kansas City|MO|64114|8169428200||9134953760|Jackson|2008-04-01|9999-12-31|USA
BKC10452103^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 413147||Kansas City|MO|64141|||9134952201|Jackson|2000-01-01|9999-12-31|USA
BKC10489052^BKC0NA|001^20100618_000000.|Physical|5701 W 119th St|Ste 240|Overland Park|KS|66209|9133458500||9136473936|Johnson|2010-06-18|9999-12-31|USA
BKC10489052^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741116||Atlanta|GA|30374||||Fulton|2000-01-01|9999-12-31|USA
BKC10534031^BKC0NA|001^20120102_000000.|Physical|6675 Holmes Rd Ste 350||Kansas City|MO|64131|8165236609||8165236616|Jackson|2012-01-02|9999-12-31|USA
BKC10534031^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 14250||Shawnee Mission|KS|66285||||Johnson|2000-01-01|9999-12-31|USA
BKC10652036^BKC0NA|001^20100726_000000.|Physical|8550 Marshall Dr|Ste 200|Lenexa|KS|66214|9134952000||9134953715|Johnson|2010-07-26|9999-12-31|USA
BKC10652036^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 413147||Kansas City|MO|64141|||9134952201|Jackson|2000-01-01|9999-12-31|USA
BKC10790105^BKC0NA|001^20080401_000000.|Physical|373 W 101st Ter||Kansas City|MO|64114|8169428200||9134953760|Jackson|2008-04-01|9999-12-31|USA
BKC10790105^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 413147||Kansas City|MO|64141|||9134952201|Jackson|2000-01-01|9999-12-31|USA
BKC10867027^BKC0NA|001^20070719_000000.|Physical|411 N Pennsylvania Ave||Lawson|MO|64062|8165804081||8165800013|Ray|2007-07-19|9999-12-31|USA
BKC10867027^BKC0NA|002^20070719_000000.|Physical|1523 Sw State Rt 7||Blue Springs|MO|64015|8162295600||8162290181|Jackson|2007-07-19|9999-12-31|
BKC10867027^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 484||Lawson|MO|64062||||Clay|2000-01-01|9999-12-31|USA
BKC11013112^BKC0NA|001^20171101_000000.|Physical|5701 W 119th St|Ste 240|Leawood|KS|66209|9133458500||9136473833|Johnson|2017-11-01|9999-12-31|USA
BKC11013112^BKC0NA|002^20171101_000000.|Physical|12140 Nall Ave Ste 100||Leawood|KS|66209|8169430706||8164511754|Johnson|2017-11-01|9999-12-31|
BKC11013112^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741116||Atlanta|GA|30374||||Fulton|2000-01-01|9999-12-31|USA
BKC11072058^BKC0NA|002^20150627_000000.|Physical|2330 E Meyer Blvd|Ste 101|Kansas City|MO|64132|8162769800||8162769801|Jackson|2015-06-27|9999-12-31|USA
BKC11072058^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403453||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC11208129^BKC0NA|001^20080101_000000.|Physical|5844 Nw Barry Rd|Ste 110|Kansas City|MO|64154|8168806100||8167461226|Platte|2008-01-01|9999-12-31|USA
BKC11208129^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC11216050^BKC0NA|001^19950101_000000.|Physical|900 Main St||Grandview|MO|64030|8167658900||8167639359|Jackson|1995-01-01|9999-12-31|USA
BKC11216050^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403470||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC11217018^BKC0NA|001^19950101_000000.|Physical|9411 N Oak Trfy|Ste 100|Kansas City|MO|64155|8164361800||8164364241|Clay|1995-01-01|9999-12-31|USA
BKC11217018^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505283||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC11456071^BKC0NA|001^20160601_000000.|Physical|8700 Bourgade St|Ste 2|Lenexa|KS|66219|9136768400||9135991692|Johnson|2016-06-01|9999-12-31|USA
BKC11456071^BKC0NA|002^20160601_000000.|Physical|7501 Mission Rd|Ste 103|Prairie Village|KS|66208|9136329880||9136329889|Johnson|2016-06-01|9999-12-31|
BKC11456071^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 18035||Belfast|ME|04915||||Waldo|2000-01-01|9999-12-31|USA
BKC11485055^BKC0NA|001^20090501_000000.|Physical|1131 W Kansas St||Liberty|MO|64068|8167925577||8167925141|Clay|2009-05-01|9999-12-31|USA
BKC11485055^BKC0NA|RMT^20000101_000000.|Mailing|1131 W Kansas St||Liberty|MO|64068|8167925577||8167925141|Clay|2000-01-01|9999-12-31|USA
BKC11549085^BKC0NA|001^20080101_000000.|Physical|3901 Rainbow Blvd||Kansas City|KS|66160|9135883974||9135886313|Wyandotte|2008-01-01|9999-12-31|USA
BKC11549085^BKC0NA|002^20080101_000000.|Physical|12000 W 110th St||Overland Park|KS|66210|9135886022||9135741437|Johnson|2008-01-01|9999-12-31|
BKC11549085^BKC0NA|004^20080101_000000.|Physical|7405 Renner Rd||Shawnee|KS|66217|9135888400||9135888529|Johnson|2008-01-01|9999-12-31|USA
BKC11549085^BKC0NA|005^20080101_000000.|Physical|3599 Rainbow Blvd||Kansas City|KS|66160|9135881204||9135880651|Wyandotte|2008-01-01|9999-12-31|USA
BKC11549085^BKC0NA|006^20080101_000000.|Physical|10777 Nall Ave|Ste 210|Overland Park|KS|66211|9135886820||9135887177|Johnson|2008-01-01|9999-12-31|USA
BKC11549085^BKC0NA|008^20080101_000000.|Physical|2650 Shawnee Mission Pkwy||Mission|KS|66205|9135881227||9135888838|Johnson|2008-01-01|9999-12-31|
BKC11549085^BKC0NA|009^20080101_000000.|Physical|4000 Cambridge St||Kansas City|KS|66160|9135881227||9135883994|Wyandotte|2008-01-01|9999-12-31|
BKC11549085^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 411851||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC11549085^EHI0NA|001^20080101_000000.|Physical|3901 Rainbow Blvd||Kansas City|KS|66160|9135883974||9135886313|Wyandotte|2008-01-01|9999-12-31|USA
BKC11549085^EHI0NA|002^20080101_000000.|Physical|12000 W 110th St||Overland Park|KS|66210|9135886022||9135741437|Johnson|2008-01-01|9999-12-31|
BKC11549085^EHI0NA|004^20080101_000000.|Physical|7405 Renner Rd||Shawnee|KS|66217|9135888400||9135888529|Johnson|2008-01-01|9999-12-31|USA
BKC11549085^EHI0NA|005^20080101_000000.|Physical|3599 Rainbow Blvd||Kansas City|KS|66160|9135881204||9135880651|Wyandotte|2008-01-01|9999-12-31|USA
BKC11549085^EHI0NA|006^20080101_000000.|Physical|10777 Nall Ave|Ste 210|Overland Park|KS|66211|9135886820||9135887177|Johnson|2008-01-01|9999-12-31|USA
BKC11549085^EHI0NA|008^20080101_000000.|Physical|2650 Shawnee Mission Pkwy||Mission|KS|66205|9135881227||9135888838|Johnson|2008-01-01|9999-12-31|
BKC11549085^EHI0NA|009^20080101_000000.|Physical|4000 Cambridge St||Kansas City|KS|66160|9135881227||9135883994|Wyandotte|2008-01-01|9999-12-31|
BKC11549085^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 411851||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC11577031^BKC0NA|001^20150627_000000.|Physical|2330 E Meyer Blvd|Ste 101|Kansas City|MO|64132|8162769800||8162769801|Jackson|2015-06-27|9999-12-31|USA
BKC11577031^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403453||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC12126066^BKC0NA|001^20160301_000000.|Physical|12541 Foster St|Ste 300|Overland Park|KS|66213|9133173200||9133173218|Johnson|2016-03-01|9999-12-31|USA
BKC12126066^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC12456027^BKC0NA|001^20111201_000000.|Physical|7201 E 147th St|Ste 100|Grandview|MO|64030|8163482260||9134953751|Jackson|2011-12-01|9999-12-31|USA
BKC12456027^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 413147||Kansas City|MO|64141|||9134952201|Jackson|2000-01-01|9999-12-31|USA
BKC12461033^BKC0NA|001^20160301_000000.|Physical|12330 Metcalf|Ste 400|Overland Park|KS|66213|9133177990||9133177018|Johnson|2016-03-01|9999-12-31|USA
BKC12461033^BKC0NA|002^20000101_000000.|Physical|4061 Indian Creek Pkwy||Overland Park|KS|66207|9133234600||9133234748|Johnson|2000-01-01|9999-12-31|
BKC12461033^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC12477040^BKC0NA|001^20171101_000000.|Physical|5701 W 119th St|Ste 240|Overland Park|KS|66209|9133458500||9136473833|Johnson|2017-11-01|9999-12-31|USA
BKC12477040^BKC0NA|002^20171101_000000.|Physical|12140 Nall Ave Ste 100||Leawood|KS|66209|8169430706||9134511754|Johnson|2017-11-01|9999-12-31|
BKC12477040^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741116||Atlanta|GA|30374||||Fulton|2000-01-01|9999-12-31|USA
BKC12488025^BKC0NA|001^20080714_000000.|Physical|6815 Hilltop Rd|Ste 100|Shawnee|KS|66226|9136329600||9136329695|Johnson|2008-07-14|9999-12-31|USA
BKC12488025^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 18035||Belfast|ME|04915||||Waldo|2000-01-01|9999-12-31|USA
BKC12635097^BKC0NA|001^20110221_000000.|Physical|2820 Rock Haven Rd|Ste 100|Harrisonville|MO|64701|8163803582||8163806964|Cass|2011-02-21|9999-12-31|USA
BKC12635097^BKC0NA|RMT^20000101_000000.|Mailing|2820 Rock Haven Rd||Ste 100|MO|64701|8163803582||8163806964|Cass|2000-01-01|9999-12-31|USA
BKC12641121^BKC0NA|001^20080101_000000.|Physical|20 Ne Saint Lukes Blvd|Ste 200|Lees Summit|MO|64086|8163475100||8163475136|Jackson|2008-01-01|9999-12-31|USA
BKC12641121^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC12737090^BKC0NA|001^20080101_000000.|Physical|7405 Renner Rd||Shawnee|KS|66217|9135888465||9135888413|Johnson|2008-01-01|9999-12-31|USA
BKC12737090^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC12767051^BKC0NA|001^19970101_000000.|Physical|5501 NW 62nd Ter|Ste 100|Kansas City|MO|64151|8168424440||8165955590|Platte|1997-01-01|9999-12-31|USA
BKC12767051^BKC0NA|RMT^20000101_000000.|Mailing|5501 NW 62nd Ter|STE 100|Kansas City|MO|64151|||8165955590|Platte|2000-01-01|9999-12-31|USA
BKC12775112^BKC0NA|001^20020212_000000.|Physical|100 E Main St||Osawatomie|KS|66064|9137553044||9137552149|Miami|2002-02-12|9999-12-31|USA
BKC12775112^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 504993||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13117072^BKC0NA|101^20130101_000000.|Physical|11725 W 112th St||Overland Park|KS|66210|9134695579||9134690824|Johnson|2013-01-01|9999-12-31|
BKC13117072^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC13193048^BKC0NA|001^20110701_000000.|Physical|5400 N Oak Trfy|Ste 200|Kansas City|MO|64118|8164530900||8164536271|Clay|2011-07-01|9999-12-31|USA
BKC13193048^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505260||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13234019^BKC0NA|001^20090504_000000.|Physical|18695 W 151st St||Olathe|KS|66062|9137823322||9133978613|Johnson|2009-05-04|9999-12-31|USA
BKC13234019^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504993||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13238081^BKC0NA|001^20080101_000000.|Physical|902 Wollard Blvd||Richmond|MO|64085|8167762201||8167767678|Ray|2008-01-01|9999-12-31|USA
BKC13238081^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 505260||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13283097^BKC0NA|003^20110601_000000.|Physical|6675 Holmes Rd|Ste 360|Kansas City|MO|64131|8162767600||8168226349|Jackson|2011-06-01|9999-12-31|USA
BKC13283097^BKC0NA|004^20110601_000000.|Physical|5151 Troost Ave|Ste 200|Kansas City|MO|64110|8162371616||8162371655|Jackson|2011-06-01|9999-12-31|
BKC13283097^BKC0NA|005^20110601_000000.|Physical|600 NW Murray Rd|Ste 210|Lees Summit|MO|64081|8169953017||8779070068|Jackson|2011-06-01|9999-12-31|
BKC13283097^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 403486||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC13319051^BKC0NA|001^19960401_000000.|Physical|3901 Rainbow Blvd||Kansas City|KS|66160|9135881908||9135881910|Wyandotte|1996-04-01|9999-12-31|USA
BKC13319051^BKC0NA|002^19960401_000000.|Physical|3599 Rainbow Blvd||Kansas City|KS|66160|9135883901||9135881910|Wyandotte|1996-04-01|9999-12-31|USA
BKC13319051^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 411851||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC13348045^BKC0NA|001^20020101_000000.|Physical|5701 State Ave|Ste 100|Kansas City|KS|66102|9132877800||9135960072|Wyandotte|2002-01-01|9999-12-31|USA
BKC13348045^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 410186||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC13423056^BKC0NA|002^20130101_000000.|Physical|11725 W 112th St||Overland Park|KS|66210|9134695579||9134690824|Johnson|2013-01-01|9999-12-31|USA
BKC13423056^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC13423076^BKC0NA|003^20150701_000000.|Physical|10600 Mastin St||Overland Park|KS|66212|9134696447||9133381311|Johnson|2015-07-01|9999-12-31|USA
BKC13423076^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 741331||Atlanta|GA|30374|||9134695267|Fulton|2000-01-01|9999-12-31|USA
BKC13468036^BKC0NA|001^20080101_000000.|Physical|4321 Washington St|Ste 3000|Kansas City|MO|64111|8169323100||8169326871|Jackson|2008-01-01|9999-12-31|USA
BKC13468036^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13472054^BKC0NA|001^19970101_000000.|Physical|5701 State Ave|Ste 100|Kansas City|KS|66102|9132877800||9135960072|Wyandotte|1997-01-01|9999-12-31|USA
BKC13472054^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 410186||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC13496191^BKC0NA|001^20080101_000000.|Physical|8708 W 135th St||Overland Park|KS|66221|9138519800||9138519888|Johnson|2008-01-01|9999-12-31|USA
BKC13496191^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504993||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13547050^BKC0NA|002^20130601_000000.|Physical|7405 Renner Rd||Shawnee|KS|66217|9135888465||9135888413|Johnson|2013-06-01|9999-12-31|USA
BKC13547050^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13681016^BKC0NA|001^20110601_000000.|Physical|6675 Holmes Rd|Ste 360|Kansas City|MO|64131|8162767600||8168826349|Jackson|2011-06-01|9999-12-31|USA
BKC13681016^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403486||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC13829061^BKC0NA|001^20160601_000000.|Physical|712 1st Ter St|Ste A|Lansing|KS|66043|9137276000||9133511346|Leavenworth|2016-06-01|9999-12-31|USA
BKC13829061^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 956579||Saint Louis|MO|63195|8775707153||8474393522|Saint Louis City|2000-01-01|9999-12-31|USA
BKC13874046^BKC0NA|002^20111201_000000.|Physical|7381 W 133rd St Ste 100||Overland Park|KS|66213|9134911616||9134918061|Johnson|2011-12-01|9999-12-31|USA
BKC13874046^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741342||Atlanta|GA|30374||||Fulton|2000-01-01|9999-12-31|USA
BKC13891076^BKC0NA|001^20080101_000000.|Physical|20 NE Saint Lukes Blvd|Ste 350|Lees Summit|MO|64086|8163475600||8163475674|Jackson|2008-01-01|9999-12-31|USA
BKC13891076^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504938||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13913031^BKC0NA|002^20111201_000000.|Physical|7381 W 133rd St Ste 100||Overland Park|KS|66213|9134911616||9134918061|Johnson|2011-12-01|9999-12-31|USA
BKC13913031^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 741342||Atlanta|GA|30374||||Fulton|2000-01-01|9999-12-31|USA
BKC13927051^BKC0NA|001^20070801_000000.|Physical|2650 Shawnee Mission Pkwy|Ste 2201|Westwood|KS|66205|9135889800||9135889803|Johnson|2007-08-01|9999-12-31|USA
BKC13927051^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13933035^BKC0NA|001^20100405_000000.|Physical|20805 W 151st St|Ste 224|Olathe|KS|66061|9137828300||9137821574|Johnson|2010-04-05|9999-12-31|USA
BKC13933035^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 504993||Saint Louis|MO|63150||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC13958031^BKC0NA|001^20020701_000000.|Physical|3401 Pine St||Higginsville|MO|64037|6605842192||6605843771|Lafayette|2002-07-01|9999-12-31|USA
BKC13958031^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 402386||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC14025022^BKC0NA|001^20111228_000000.|Physical|725 NW State Route 7|Ste. B|Blue Springs|MO|64014|8162298187||8162291181|Jackson|2011-12-28|9999-12-31|USA
BKC14025022^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403462||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC14143067^BKC0NA|001^19980101_000000.|Physical|5701 State Ave|Ste 100|Kansas City|KS|66102|9132877800||9135960072|Wyandotte|1998-01-01|9999-12-31|USA
BKC14143067^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 410186||Kansas City|MO|64141||||Jackson|2000-01-01|9999-12-31|USA
BKC14172021^BKC0NA|001^20120702_000000.|Physical|17067 S Outer Rd|Ste 100|Belton|MO|64012|8163314000||8163313626|Cass|2012-07-02|9999-12-31|USA
BKC14172021^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 403446||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC14244011^BKC0NA|001^20111228_000000.|Physical|725 NW State Route 7|Ste B|Blue Springs|MO|64014|8162298187||8162291181|Jackson|2011-12-28|9999-12-31|USA
BKC14244011^BKC0NA|RMT^20000101_000000.|Mailing|PO Box 403462||Atlanta|GA|30384||||Fulton|2000-01-01|9999-12-31|USA
BKC14255047^BKC0NA|001^20070801_000000.|Physical|2650 Shawnee Mission Pkwy|Ste 2201|Westwood|KS|66205|9135889800||9135889803|Johnson|2007-08-01|9999-12-31|USA
BKC14255047^BKC0NA|RMT^20000101_000000.|Mailing|Po Box 957119||Saint Louis|MO|63195||||Saint Louis City|2000-01-01|9999-12-31|USA
BKC14295106^BKC0NA|001^20121203_000000.|Physical|5501 Nw 62nd Ter|Ste 100|Kansas City|MO|64151|8168424440||8165955590|Platte|2012-12-03|9999-12-31|USA
BKC14295106^BKC0NA|RMT^20000101_000000.|Mailing|5501 Nw 62nd Ter|STE 100|Kansas City|MO|64151|||8165955590|Platte|2000-01-01|9999-12-31|USA
